idcomposite,nom_agglocomposite,province,pays,year,nb_pub,discipline,gid,astaff2014,nbestim,nbuniv,pop2011,label,label_ds,label_dsh,label_d
AAPOLY24667,PETERHEAD,SCOTLAND,UNITED-KINGDOM,2014,0,D10,2010,0,0,0,33176,PETERHEAD,Arts & Humanities,Hum,Humanities
AAPOLY24392,LIPHOOK,ENGLAND,UNITED-KINGDOM,2014,3.5,D10,2517,0,0,0,217631,LIPHOOK,Arts & Humanities,Hum,Humanities
AAPOLY23602,BARNARD-CASTLE,ENGLAND,UNITED-KINGDOM,2014,0,D10,2067,0,0,0,5053,BARNARD-CASTLE,Arts & Humanities,Hum,Humanities
AAPOLY23640,BERKELEY,ENGLAND,UNITED-KINGDOM,2014,0,D10,2043,0,0,0,47614,BERKELEY,Arts & Humanities,Hum,Humanities
AAPOINT24426,LOCHGILPHEAD,SCOTLAND,UNITED-KINGDOM,2014,0.75,D10,7355,0,0,0,7718,LOCHGILPHEAD,Arts & Humanities,Hum,Humanities
AAPOINT24692,PORTREE,SCOTLAND,UNITED-KINGDOM,2014,0,D10,7078,0,0,0,10177,PORTREE,Arts & Humanities,Hum,Humanities
AAPOLY24214,HEMPSTEAD,ENGLAND,UNITED-KINGDOM,2014,0,D10,2791,0,0,0,63535,HEMPSTEAD,Arts & Humanities,Hum,Humanities
AAPOLY24949,TAUNTON,ENGLAND,UNITED-KINGDOM,2014,2.69444444444444,D10,2104,0,0,0,351340,TAUNTON,Arts & Humanities,Hum,Humanities
AAPOLY23793,CANTERBURY,ENGLAND,UNITED-KINGDOM,2014,130.815079365079,D10,741,2958.3,1,3,1265709,CANTERBURY,Arts & Humanities,Hum,Humanities
AAPOINT24083,FT-WILLIAM,SCOTLAND,UNITED-KINGDOM,2014,0,D10,5276,0,0,0,8794,FT-WILLIAM,Arts & Humanities,Hum,Humanities
AAPOLY24676,PLYMOUTH,ENGLAND,UNITED-KINGDOM,2014,49.0914072039072,D10,1603,1550,0,3,450226,PLYMOUTH,Arts & Humanities,Hum,Humanities
AAPOLY23674,BLACKPOOL,ENGLAND,UNITED-KINGDOM,2014,0.333333333333333,D10,1450,0,0,0,404513,BLACKPOOL,Arts & Humanities,Hum,Humanities
AAPOLY24684,POOLE,ENGLAND,UNITED-KINGDOM,2014,20.5458333333333,D10,793,1155,0,2,776199,POOLE,Arts & Humanities,Hum,Humanities
AAPOLY23804,CARSTAIRS,SCOTLAND,UNITED-KINGDOM,2014,0.736111111111111,D10,2203,0,0,0,33958,CARSTAIRS,Arts & Humanities,Hum,Humanities
AAPOLY24610,OBAN,SCOTLAND,UNITED-KINGDOM,2014,0,D10,3099,0,0,0,9744,OBAN,Arts & Humanities,Hum,Humanities
AAPOINT24794,SCILLY,ENGLAND,UNITED-KINGDOM,2014,0,D10,5333,0,0,0,0,SCILLY,Arts & Humanities,Hum,Humanities
AAPOLY24773,SAINT-LEONARDS-ON-SEA,ENGLAND,UNITED-KINGDOM,2014,0,D10,2683,0,0,0,154573,SAINT-LEONARDS-ON-SEA,Arts & Humanities,Hum,Humanities
AAPOLY24779,SALISBURY,ENGLAND,UNITED-KINGDOM,2014,23.8416056166056,D10,1761,645,0,1,398971,SALISBURY,Arts & Humanities,Hum,Humanities
AAPOLY24758,RUGBY,ENGLAND,UNITED-KINGDOM,2014,2,D10,1241,0,0,0,288139,RUGBY,Arts & Humanities,Hum,Humanities
AAPOLY23682,BODMIN,ENGLAND,UNITED-KINGDOM,2014,0,D10,1567,0,0,0,42698,BODMIN,Arts & Humanities,Hum,Humanities
AAPOLY24686,PORTAFERRY,NORTH-IRELAND,UNITED-KINGDOM,2014,0,D10,1004,0,0,0,44868,PORTAFERRY,Arts & Humanities,Hum,Humanities
AAPOLY23768,BURTON-UPON-TRENT,ENGLAND,UNITED-KINGDOM,2014,0.333333333333333,D10,1336,0,0,0,490213,BURTON-UPON-TRENT,Arts & Humanities,Hum,Humanities
AALIGNE23586,BAKEWELL,ENGLAND,UNITED-KINGDOM,2014,0.5,D10,4183,0,0,0,8200,BAKEWELL,Arts & Humanities,Hum,Humanities
AAPOLY24792,SCALLOWAY,SCOTLAND,UNITED-KINGDOM,2014,0,D10,1254,0,0,0,11372,SCALLOWAY,Arts & Humanities,Hum,Humanities
AAPOLY24732,RHYL,WALES,UNITED-KINGDOM,2014,0.444444444444444,D10,1820,0,0,0,48218,RHYL,Arts & Humanities,Hum,Humanities
AAPOLY23984,DUNDEE,SCOTLAND,UNITED-KINGDOM,2014,151.841433526563,D10,1650,2959.51,2,5,493356,DUNDEE,Arts & Humanities,Hum,Humanities
AAPOLY24077,FRAMLINGHAM,ENGLAND,UNITED-KINGDOM,2014,2.16666666666667,D10,2002,0,0,0,39629,FRAMLINGHAM,Arts & Humanities,Hum,Humanities
AAPOLY23878,COLERAINE,NORTH-IRELAND,UNITED-KINGDOM,2014,29.0830815464587,D10,1419,534.4,1,1,106037,COLERAINE,Arts & Humanities,Hum,Humanities
AAPOLY23979,DUMFRIES,SCOTLAND,UNITED-KINGDOM,2014,0,D10,2071,104.415,3,3,67916,DUMFRIES,Arts & Humanities,Hum,Humanities
AAPOLY24028,E-MALLING,ENGLAND,UNITED-KINGDOM,2014,10.0130952380952,D10,1370,258.3,1,1,1342096,MEDWAY,Arts & Humanities,Hum,Humanities
AAPOLY24500,MENAI-BRIDGE,WALES,UNITED-KINGDOM,2014,40.9525793650794,D10,1831,802.0375,1,1,195914,BANGOR,Arts & Humanities,Hum,Humanities
AAPOLY24517,MILTON-KEYNES,ENGLAND,UNITED-KINGDOM,2014,94.1121031746032,D10,2316,7572.99509,1,4,1587511,MILTON-KEYNES,Arts & Humanities,Hum,Humanities
AAPOLY24720,READING,ENGLAND,UNITED-KINGDOM,2014,97.8525725232622,D10,829,2485,0,4,1673966,READING,Arts & Humanities,Hum,Humanities
AAPOLY24926,SUTTON,ENGLAND,UNITED-KINGDOM,2014,2.79166666666667,D10,2471,1171,1,2,653065,SUTTON,Arts & Humanities,Hum,Humanities
AAPOLY24793,SCARBOROUGH,ENGLAND,UNITED-KINGDOM,2014,1.41666666666667,D10,1663,10.65,1,1,157353,SCARBOROUGH,Arts & Humanities,Hum,Humanities
AAPOLY25008,UPPER-HEYFORD,ENGLAND,UNITED-KINGDOM,2014,0,D10,1931,0,0,0,25454,UPPER-HEYFORD,Arts & Humanities,Hum,Humanities
AAPOINT24351,LAIDE,SCOTLAND,UNITED-KINGDOM,2014,0,D10,5791,0,0,0,12229,LAIDE,Arts & Humanities,Hum,Humanities
AALIGNE24032,ENNISKILLEN,NORTH-IRELAND,UNITED-KINGDOM,2014,0.25,D10,4185,0,0,0,24032,ENNISKILLEN,Arts & Humanities,Hum,Humanities
AAPOLY25109,WIGTOWN,SCOTLAND,UNITED-KINGDOM,2014,0,D10,2503,0,0,0,9050,WIGTOWN,Arts & Humanities,Hum,Humanities
AAPOLY24892,ST-MARTINS,ENGLAND,UNITED-KINGDOM,2014,0,D10,2592,0,0,0,0,ST-MARTINS,Arts & Humanities,Hum,Humanities
AALIGNE24337,KINGUSSIE,SCOTLAND,UNITED-KINGDOM,2014,0,D10,4187,0,0,0,13676,KINGUSSIE,Arts & Humanities,Hum,Humanities
AAPOLY24272,HUNTLY,SCOTLAND,UNITED-KINGDOM,2014,0,D10,2165,0,0,0,104092,HUNTLY,Arts & Humanities,Hum,Humanities
AALIGNE24871,SPILSBY,ENGLAND,UNITED-KINGDOM,2014,0,D10,4190,0,0,0,18204,SPILSBY,Arts & Humanities,Hum,Humanities
AAPOLY24300,KEELE,ENGLAND,UNITED-KINGDOM,2014,44.9416666666667,D10,1553,2209,2,5,1143849,KEELE,Arts & Humanities,Hum,Humanities
AAPOLY24307,KENDAL,ENGLAND,UNITED-KINGDOM,2014,0,D10,2278,0,1,1,71248,KENDAL,Arts & Humanities,Hum,Humanities
AALIGNE24343,KIRKCALDY,SCOTLAND,UNITED-KINGDOM,2014,1.69444444444444,D10,4188,0,0,0,57537,KIRKCALDY,Arts & Humanities,Hum,Humanities
AAPOLY24890,STIRLING,SCOTLAND,UNITED-KINGDOM,2014,37.1597222222222,D10,3074,916,1,1,583992,STIRLING,Arts & Humanities,Hum,Humanities
AAPOINT24786,SANDOWN,ENGLAND,UNITED-KINGDOM,2014,0,D10,4935,0,0,0,14189,SANDOWN,Arts & Humanities,Hum,Humanities
AAPOINT23963,DORNOCH,SCOTLAND,UNITED-KINGDOM,2014,0,D10,6722,0,0,0,7626,DORNOCH,Arts & Humanities,Hum,Humanities
AAPOLY24288,INVERNESS,SCOTLAND,UNITED-KINGDOM,2014,1.55833333333333,D10,2479,37.11,2,2,104398,INVERNESS,Arts & Humanities,Hum,Humanities
AAPOLY24934,SWANSEA,WALES,UNITED-KINGDOM,2014,41.975,D10,3092,2060,2,3,451686,SWANSEA,Arts & Humanities,Hum,Humanities
AAPOLY24062,FFOSTRASOL,WALES,UNITED-KINGDOM,2014,0,D10,1167,0,0,0,11923,FFOSTRASOL,Arts & Humanities,Hum,Humanities
AAPOLY24936,SWINDON,ENGLAND,UNITED-KINGDOM,2014,11.675,D10,2457,87.00490998000001,1,2,548173,SWINDON,Arts & Humanities,Hum,Humanities
AAPOINT23939,DARTMOUTH,ENGLAND,UNITED-KINGDOM,2014,0,D10,6037,0,0,0,6822,DARTMOUTH,Arts & Humanities,Hum,Humanities
AAPOLY23581,AYR,SCOTLAND,UNITED-KINGDOM,2014,4.21111111111111,D10,2959,133.295,2,2,274975,AYR,Arts & Humanities,Hum,Humanities
AAPOLY23960,DONCASTER,ENGLAND,UNITED-KINGDOM,2014,0,D10,797,0,0,0,366682,DONCASTER,Arts & Humanities,Hum,Humanities
AAPOLY23770,BURY-SAINT-EDMUNDS,ENGLAND,UNITED-KINGDOM,2014,0,D10,1102,0,0,0,262926,BURY-SAINT-EDMUNDS,Arts & Humanities,Hum,Humanities
AAPOLY24674,PITLOCHRY,SCOTLAND,UNITED-KINGDOM,2014,1.04545454545455,D10,1814,0,0,0,9286,PITLOCHRY,Arts & Humanities,Hum,Humanities
AD11950,LONDON,ENGLAND,UNITED-KINGDOM,2014,2242.63082665159,D10,6,45616.43,4,44,10923304,LONDON,Arts & Humanities,Hum,Humanities
AD12080,OXFORD-DIDCOT,ENGLAND,UNITED-KINGDOM,2014,721.178579809908,D10,15,8020,0,2,292495,OXFORD-DIDCOT,Arts & Humanities,Hum,Humanities
AD11968,MANCHESTER-LIVERPOOL,ENGLAND,UNITED-KINGDOM,2014,537.934737540557,D10,109,17321.7,5,15,5831088,MANCHESTER-LIVERPOOL,Arts & Humanities,Hum,Humanities
AD11681,EDINBURGH,SCOTLAND,UNITED-KINGDOM,2014,328.969966703157,D10,153,6301.385,3,6,680401,EDINBURGH,Arts & Humanities,Hum,Humanities
AD12208,SOUTHAMPTON-PROTSMOUTH,ENGLAND,UNITED-KINGDOM,2014,184.557239927828,D10,178,5790,0,4,1264280,SOUTHAMPTON,Arts & Humanities,Hum,Humanities
AD11449,BIRMINGHAM,ENGLAND,UNITED-KINGDOM,2014,399.87076997077,D10,192,11488,2,8,3439184,BIRMINGHAM,Arts & Humanities,Hum,Humanities
AD11496,BRISTOL,ENGLAND,UNITED-KINGDOM,2014,199.887974155474,D10,202,6330,0,4,705326,BRISTOL,Arts & Humanities,Hum,Humanities
AD11739,GLASGOW,SCOTLAND,UNITED-KINGDOM,2014,193.099343711844,D10,219,6236.57,3,7,1384797,GLASGOW,Arts & Humanities,Hum,Humanities
AD5683,YORK,ENGLAND,UNITED-KINGDOM,2014,156.797916666667,D10,243,1990,0,2,250718,YORK,Arts & Humanities,Hum,Humanities
AD11910,LANCASTER,ENGLAND,UNITED-KINGDOM,2014,90.5131313131313,D10,265,1905.1,0,1,68566,LANCASTER,Arts & Humanities,Hum,Humanities
AD11428,BELFAST,NORTH-IRELAND,UNITED-KINGDOM,2014,92.6295878542669,D10,272,2088.025,1,4,703353,BELFAST,Arts & Humanities,Hum,Humanities
AD11919,LEEDS,ENGLAND,UNITED-KINGDOM,2014,247.107717745218,D10,352,6460,0,6,2108519,LEEDS,Arts & Humanities,Hum,Humanities
AD12184,SHEFFIELD,ENGLAND,UNITED-KINGDOM,2014,184.659026251526,D10,381,5267.5,1,3,970902,SHEFFIELD,Arts & Humanities,Hum,Humanities
AD12033,NEWCASTLE-UPON-TYNE,ENGLAND,UNITED-KINGDOM,2014,321.082458282458,D10,424,6675,0,4,1608302,NEWCASTLE-U-TYNE,Arts & Humanities,Hum,Humanities
AD11336,ABERDEEN,SCOTLAND,UNITED-KINGDOM,2014,82.1171382668173,D10,464,2451.4,1,3,233581,ABERDEEN,Arts & Humanities,Hum,Humanities
AD11920,LEICESTER,ENGLAND,UNITED-KINGDOM,2014,174.377035233285,D10,473,4345,0,3,620795,LEICESTER,Arts & Humanities,Hum,Humanities
AD12057,NOTTINGHAM,ENGLAND,UNITED-KINGDOM,2014,233.062457858046,D10,476,5444,2,3,1192343,NOTTINGHAM,Arts & Humanities,Hum,Humanities
AD5280,NORWICH,ENGLAND,UNITED-KINGDOM,2014,73.8439995189995,D10,500,1855,0,2,549138,NORWICH,Arts & Humanities,Hum,Humanities
AD11525,CAMBRIDGE,ENGLAND,UNITED-KINGDOM,2014,527.611678544547,D10,597,6216.5,1,2,220311,CAMBRIDGE,Arts & Humanities,Hum,Humanities
AAPOLY24952,TEDDINGTON,ENGLAND,UNITED-KINGDOM,2014,27.8582702020202,D11,1547,1355,0,3,1070437,TEDDINGTON,Social Science,Soc,Social science
AAPOLY23795,CARDIFF,WALES,UNITED-KINGDOM,2014,195.845788239538,D11,1010,6000,0,3,1739363,CARDIFF,Social Science,Soc,Social science
AAPOLY24817,SHEPTON-MALLET,ENGLAND,UNITED-KINGDOM,2014,0.166666666666667,D11,1763,0,0,0,93734,SHEPTON-MALLET,Social Science,Soc,Social science
AAPOINT24580,NEWTOWN,WALES,UNITED-KINGDOM,2014,0,D11,7876,0,0,0,11357,NEWTOWN,Social Science,Soc,Social science
AALIGNE24165,HARLECH,WALES,UNITED-KINGDOM,2014,0,D11,4186,0,0,0,1540,HARLECH,Social Science,Soc,Social science
AAPOINT24565,NEW-ISLAND,FALKLANDS,UNITED-KINGDOM,2014,0,D11,6190,0,0,0,0,NEW-ISLAND,Social Science,Soc,Social science
AAPOLY23731,BRIGHTON,ENGLAND,UNITED-KINGDOM,2014,190.707431457431,D11,1939,3450,0,2,1304209,BRIGHTON,Social Science,Soc,Social science
AAPOLY24666,PETERBOROUGH,ENGLAND,UNITED-KINGDOM,2014,2.66666666666667,D11,819,10.92,1,1,823544,PETERBOROUGH,Social Science,Soc,Social science
AAPOINT24110,GOOSE-GREEN,FALKLANDS-ISLANDS,UNITED-KINGDOM,2014,0,D11,5190,0,0,0,0,GOOSE-GREEN,Social Science,Soc,Social science
AALIGNE23910,CRIANLARICH,SCOTLAND,UNITED-KINGDOM,2014,1,D11,4184,0,0,0,11312,CRIANLARICH,Social Science,Soc,Social science
AAPOLY24444,LOW-HARKER,ENGLAND,UNITED-KINGDOM,2014,7.275,D11,886,183.12,1,1,116286,CARLISLE,Social Science,Soc,Social science
AAPOINT23980,DUNBAR,SCOTLAND,UNITED-KINGDOM,2014,0,D11,6549,0,0,0,13337,DUNBAR,Social Science,Soc,Social science
AAPOINT24910,STORNOWAY,SCOTLAND,UNITED-KINGDOM,2014,0.25,D11,6408,0,0,0,7622,STORNOWAY,Social Science,Soc,Social science
AAPOLY24330,KINGS-LYNN,ENGLAND,UNITED-KINGDOM,2014,0,D11,1409,0,0,0,212704,KINGS-LYNN,Social Science,Soc,Social science
AAPOLY24939,TADCASTER,ENGLAND,UNITED-KINGDOM,2014,0,D11,2211,0,0,0,25821,TADCASTER,Social Science,Soc,Social science
AAPOLY24134,GREENOCK,SCOTLAND,UNITED-KINGDOM,2014,0.111111111111111,D11,2356,35,0,1,190891,DUNOON,Social Science,Soc,Social science
AAPOLY25165,WREXHAM,WALES,UNITED-KINGDOM,2014,6.1,D11,2017,562.9625,1,2,379984,WREXHAM,Social Science,Soc,Social science
AAPOLY24086,GALASHIELS,SCOTLAND,UNITED-KINGDOM,2014,0.25,D11,1607,23,1,1,121701,GALASHIELS,Social Science,Soc,Social science
AAPOLY23511,ACHARACLE,SCOTLAND,UNITED-KINGDOM,2014,0,D11,1964,0,0,0,11168,ACHARACLE,Social Science,Soc,Social science
AAPOLY24621,ORKNEY,SCOTLAND,UNITED-KINGDOM,2014,0.533333333333333,D11,761,0,0,0,21349,ORKNEY,Social Science,Soc,Social science
AAPOLY24505,MIDDLESBROUGH,ENGLAND,UNITED-KINGDOM,2014,24.4607323232323,D11,900,700,0,1,854738,MIDDLESBROUGH,Social Science,Soc,Social science
AAPOLY23636,BELLSHILL,ENGLAND,UNITED-KINGDOM,2014,0.566666666666667,D11,2419,0,0,0,22121,BELLSHILL,Social Science,Soc,Social science
AAPOLY23607,BARNSTAPLE,ENGLAND,UNITED-KINGDOM,2014,0.333333333333333,D11,2904,0,0,0,133985,BARNSTAPLE,Social Science,Soc,Social science
AAPOINT24285,INGATESTONE,ENGLAND,UNITED-KINGDOM,2014,0,D11,7712,0,0,0,5966,INGATESTONE,Social Science,Soc,Social science
AAPOLY24319,KIDDERMINSTER,ENGLAND,UNITED-KINGDOM,2014,0.333333333333333,D11,2328,0,0,0,91485,KIDDERMINSTER,Social Science,Soc,Social science
AAPOINT24466,MAGHERAFELT,NORTH-IRELAND,UNITED-KINGDOM,2014,0,D11,5534,0,0,0,10955,MAGHERAFELT,Social Science,Soc,Social science
AAPOLY24534,MORPETH,ENGLAND,UNITED-KINGDOM,2014,1.45833333333333,D11,690,0,0,0,151020,MORPETH,Social Science,Soc,Social science
AAPOINT24877,STANLEY,FALKLANDS,UNITED-KINGDOM,2014,0,D11,5577,0,0,0,0,STANLEY,Social Science,Soc,Social science
AAPOLY24756,ROYSTON,ENGLAND,UNITED-KINGDOM,2014,0.066666666666667,D11,2223,0,0,0,71856,ROYSTON,Social Science,Soc,Social science
AAPOLY24220,HEREFORD,ENGLAND,UNITED-KINGDOM,2014,0.2,D11,3038,0,0,0,270982,HEREFORD,Social Science,Soc,Social science
AAPOLY24886,STEETON,ENGLAND,UNITED-KINGDOM,2014,0.666666666666667,D11,1886,0,0,0,314912,STEETON,Social Science,Soc,Social science
AAPOLY24831,SHREWSBURY,ENGLAND,UNITED-KINGDOM,2014,0.861111111111111,D11,1287,25.8,1,1,250970,SHREWSBURY,Social Science,Soc,Social science
AAPOLY24800,SEASCALE,ENGLAND,UNITED-KINGDOM,2014,0.9,D11,2176,46.2,1,1,153951,AMBLESIDE,Social Science,Soc,Social science
AAPOLY24657,PENGLAIS,WALES,UNITED-KINGDOM,2014,35.2797619047619,D11,2357,940,0,1,65668,ABERYSTWYTH,Social Science,Soc,Social science
AAPOLY24041,EXETER,ENGLAND,UNITED-KINGDOM,2014,113.705140692641,D11,2569,1260,1,1,618906,EXETER,Social Science,Soc,Social science
AAPOLY23714,BRECON,WALES,UNITED-KINGDOM,2014,0,D11,1714,0,0,0,25438,BRECON,Social Science,Soc,Social science
AAPOINT23756,BUDE,ENGLAND,UNITED-KINGDOM,2014,0.166666666666667,D11,8234,0,0,0,9222,BUDE,Social Science,Soc,Social science
AAPOLY24389,LINCOLN,ENGLAND,UNITED-KINGDOM,2014,16.8472222222222,D11,676,1025,0,2,307859,LINCOLN,Social Science,Soc,Social science
AAPOLY23876,COLCHESTER,ENGLAND,UNITED-KINGDOM,2014,105.239814814815,D11,2303,1647.58,1,4,1228793,COLCHESTER,Social Science,Soc,Social science
AAPOLY24334,KINGSTON-UPON-HULL,ENGLAND,UNITED-KINGDOM,2014,67.4543650793651,D11,902,1054.35,1,1,832545,KINGSTON-U-HULL,Social Science,Soc,Social science
AAPOLY24662,PENRYN,ENGLAND,UNITED-KINGDOM,2014,15.7520202020202,D11,1157,835,1,2,326325,PENRYN,Social Science,Soc,Social science
AAPOLY24189,HAVERFORDWEST,WALES,UNITED-KINGDOM,2014,0.111111111111111,D11,1284,0,0,0,63666,HAVERFORDWEST,Social Science,Soc,Social science
AAPOINT24380,LES-AUGRES-MANOR,TRINITY,UNITED-KINGDOM,2014,0,D11,6154,0,0,0,0,LES-AUGRES-MANOR,Social Science,Soc,Social science
AAPOLY24667,PETERHEAD,SCOTLAND,UNITED-KINGDOM,2014,0,D11,2010,0,0,0,33176,PETERHEAD,Social Science,Soc,Social science
AAPOLY24392,LIPHOOK,ENGLAND,UNITED-KINGDOM,2014,0,D11,2517,0,0,0,217631,LIPHOOK,Social Science,Soc,Social science
AAPOLY23602,BARNARD-CASTLE,ENGLAND,UNITED-KINGDOM,2014,0,D11,2067,0,0,0,5053,BARNARD-CASTLE,Social Science,Soc,Social science
AAPOLY23640,BERKELEY,ENGLAND,UNITED-KINGDOM,2014,0.025,D11,2043,0,0,0,47614,BERKELEY,Social Science,Soc,Social science
AAPOINT24426,LOCHGILPHEAD,SCOTLAND,UNITED-KINGDOM,2014,0,D11,7355,0,0,0,7718,LOCHGILPHEAD,Social Science,Soc,Social science
AAPOINT24692,PORTREE,SCOTLAND,UNITED-KINGDOM,2014,0,D11,7078,0,0,0,10177,PORTREE,Social Science,Soc,Social science
AAPOLY24214,HEMPSTEAD,ENGLAND,UNITED-KINGDOM,2014,0,D11,2791,0,0,0,63535,HEMPSTEAD,Social Science,Soc,Social science
AAPOLY24949,TAUNTON,ENGLAND,UNITED-KINGDOM,2014,2.50277777777778,D11,2104,0,0,0,351340,TAUNTON,Social Science,Soc,Social science
AAPOLY23793,CANTERBURY,ENGLAND,UNITED-KINGDOM,2014,123.583519258519,D11,741,2958.3,1,3,1265709,CANTERBURY,Social Science,Soc,Social science
AAPOINT24083,FT-WILLIAM,SCOTLAND,UNITED-KINGDOM,2014,0,D11,5276,0,0,0,8794,FT-WILLIAM,Social Science,Soc,Social science
AAPOLY24676,PLYMOUTH,ENGLAND,UNITED-KINGDOM,2014,65.4397186147186,D11,1603,1550,0,3,450226,PLYMOUTH,Social Science,Soc,Social science
AAPOLY23674,BLACKPOOL,ENGLAND,UNITED-KINGDOM,2014,0.416666666666667,D11,1450,0,0,0,404513,BLACKPOOL,Social Science,Soc,Social science
AAPOLY24684,POOLE,ENGLAND,UNITED-KINGDOM,2014,47.5891414141414,D11,793,1155,0,2,776199,POOLE,Social Science,Soc,Social science
AAPOLY23804,CARSTAIRS,SCOTLAND,UNITED-KINGDOM,2014,0.5,D11,2203,0,0,0,33958,CARSTAIRS,Social Science,Soc,Social science
AAPOLY24610,OBAN,SCOTLAND,UNITED-KINGDOM,2014,2.00757575757576,D11,3099,0,0,0,9744,OBAN,Social Science,Soc,Social science
AAPOINT24794,SCILLY,ENGLAND,UNITED-KINGDOM,2014,0,D11,5333,0,0,0,0,SCILLY,Social Science,Soc,Social science
AAPOLY24773,SAINT-LEONARDS-ON-SEA,ENGLAND,UNITED-KINGDOM,2014,1.58333333333333,D11,2683,0,0,0,154573,SAINT-LEONARDS-ON-SEA,Social Science,Soc,Social science
AAPOLY24779,SALISBURY,ENGLAND,UNITED-KINGDOM,2014,14.8051282051282,D11,1761,645,0,1,398971,SALISBURY,Social Science,Soc,Social science
AAPOLY24758,RUGBY,ENGLAND,UNITED-KINGDOM,2014,0,D11,1241,0,0,0,288139,RUGBY,Social Science,Soc,Social science
AAPOLY23682,BODMIN,ENGLAND,UNITED-KINGDOM,2014,0,D11,1567,0,0,0,42698,BODMIN,Social Science,Soc,Social science
AAPOLY24686,PORTAFERRY,NORTH-IRELAND,UNITED-KINGDOM,2014,0,D11,1004,0,0,0,44868,PORTAFERRY,Social Science,Soc,Social science
AAPOLY23768,BURTON-UPON-TRENT,ENGLAND,UNITED-KINGDOM,2014,1.51388888888889,D11,1336,0,0,0,490213,BURTON-UPON-TRENT,Social Science,Soc,Social science
AALIGNE23586,BAKEWELL,ENGLAND,UNITED-KINGDOM,2014,0,D11,4183,0,0,0,8200,BAKEWELL,Social Science,Soc,Social science
AAPOLY24792,SCALLOWAY,SCOTLAND,UNITED-KINGDOM,2014,4.5,D11,1254,0,0,0,11372,SCALLOWAY,Social Science,Soc,Social science
AAPOLY24732,RHYL,WALES,UNITED-KINGDOM,2014,2.33055555555556,D11,1820,0,0,0,48218,RHYL,Social Science,Soc,Social science
AAPOLY23984,DUNDEE,SCOTLAND,UNITED-KINGDOM,2014,93.2128607503608,D11,1650,2959.51,2,5,493356,DUNDEE,Social Science,Soc,Social science
AAPOLY24077,FRAMLINGHAM,ENGLAND,UNITED-KINGDOM,2014,0,D11,2002,0,0,0,39629,FRAMLINGHAM,Social Science,Soc,Social science
AAPOLY23878,COLERAINE,NORTH-IRELAND,UNITED-KINGDOM,2014,19.2453703703704,D11,1419,534.4,1,1,106037,COLERAINE,Social Science,Soc,Social science
AAPOLY23979,DUMFRIES,SCOTLAND,UNITED-KINGDOM,2014,2.1,D11,2071,104.415,3,3,67916,DUMFRIES,Social Science,Soc,Social science
AAPOLY24028,E-MALLING,ENGLAND,UNITED-KINGDOM,2014,2.54166666666667,D11,1370,258.3,1,1,1342096,MEDWAY,Social Science,Soc,Social science
AAPOLY24500,MENAI-BRIDGE,WALES,UNITED-KINGDOM,2014,46.1930555555556,D11,1831,802.0375,1,1,195914,BANGOR,Social Science,Soc,Social science
AAPOLY24517,MILTON-KEYNES,ENGLAND,UNITED-KINGDOM,2014,155.484920634921,D11,2316,7572.99509,1,4,1587511,MILTON-KEYNES,Social Science,Soc,Social science
AAPOLY24720,READING,ENGLAND,UNITED-KINGDOM,2014,90.6460372960373,D11,829,2485,0,4,1673966,READING,Social Science,Soc,Social science
AAPOLY24926,SUTTON,ENGLAND,UNITED-KINGDOM,2014,3.58387520525452,D11,2471,1171,1,2,653065,SUTTON,Social Science,Soc,Social science
AAPOLY24793,SCARBOROUGH,ENGLAND,UNITED-KINGDOM,2014,1.72619047619048,D11,1663,10.65,1,1,157353,SCARBOROUGH,Social Science,Soc,Social science
AAPOLY25008,UPPER-HEYFORD,ENGLAND,UNITED-KINGDOM,2014,0.5,D11,1931,0,0,0,25454,UPPER-HEYFORD,Social Science,Soc,Social science
AAPOINT24351,LAIDE,SCOTLAND,UNITED-KINGDOM,2014,0,D11,5791,0,0,0,12229,LAIDE,Social Science,Soc,Social science
AALIGNE24032,ENNISKILLEN,NORTH-IRELAND,UNITED-KINGDOM,2014,0,D11,4185,0,0,0,24032,ENNISKILLEN,Social Science,Soc,Social science
AAPOLY25109,WIGTOWN,SCOTLAND,UNITED-KINGDOM,2014,0,D11,2503,0,0,0,9050,WIGTOWN,Social Science,Soc,Social science
AAPOLY24892,ST-MARTINS,ENGLAND,UNITED-KINGDOM,2014,0,D11,2592,0,0,0,0,ST-MARTINS,Social Science,Soc,Social science
AALIGNE24337,KINGUSSIE,SCOTLAND,UNITED-KINGDOM,2014,0,D11,4187,0,0,0,13676,KINGUSSIE,Social Science,Soc,Social science
AAPOLY24272,HUNTLY,SCOTLAND,UNITED-KINGDOM,2014,0,D11,2165,0,0,0,104092,HUNTLY,Social Science,Soc,Social science
AALIGNE24871,SPILSBY,ENGLAND,UNITED-KINGDOM,2014,0,D11,4190,0,0,0,18204,SPILSBY,Social Science,Soc,Social science
AAPOLY24300,KEELE,ENGLAND,UNITED-KINGDOM,2014,52.1844201850781,D11,1553,2209,2,5,1143849,KEELE,Social Science,Soc,Social science
AAPOLY24307,KENDAL,ENGLAND,UNITED-KINGDOM,2014,0,D11,2278,0,1,1,71248,KENDAL,Social Science,Soc,Social science
AALIGNE24343,KIRKCALDY,SCOTLAND,UNITED-KINGDOM,2014,0.416666666666667,D11,4188,0,0,0,57537,KIRKCALDY,Social Science,Soc,Social science
