X1,idcomposite,nom_agglocomposite,province,pays,year,nb_pub,discipline,pop2012,ec_dads_etp_2014,label_ds,label_dsh,label_d,city_label
565,AAPOLY6851,LE-CREUSOT,NA,FRANCE,2014,1.73611111111111,D4,258996,Under_NDA,Chemistry,Chem,Chemistry,NA
566,AAPOLY5884,BRETENIERES,NA,FRANCE,2014,0.833333333333333,D4,106831,Under_NDA,Chemistry,Chem,Chemistry,NA
567,AAPOLY5565,ANGERS,NA,FRANCE,2014,40.5452075702076,D4,421122,Under_NDA,Chemistry,Chem,Chemistry,ANGERS
568,AAPOLY8026,SOMAIN,NA,FRANCE,2014,1.33333333333333,D4,200786,NA,Chemistry,Chem,Chemistry,NA
569,AAPOLY7890,SAINT-SATURNIN,NA,FRANCE,2014,0,D4,17154,NA,Chemistry,Chem,Chemistry,NA
570,AAPOLY8253,VILLARCEAUX,NA,FRANCE,2014,1.25,D4,216779,Under_NDA,Chemistry,Chem,Chemistry,NA
571,AAPOLY7546,QUIMPER,NA,FRANCE,2014,0,D4,262877,Under_NDA,Chemistry,Chem,Chemistry,QUIMPER
572,AAPOLY6720,LAIGLE,NA,FRANCE,2014,0,D4,86361,NA,Chemistry,Chem,Chemistry,NA
573,AALIGNE6005,CAYENNE,GUIANA,FRANCE,2014,2.58333333333333,D4,87960,NA,Chemistry,Chem,Chemistry,CAYENNE
574,AAPOLY8181,VANNES,NA,FRANCE,2014,1.16666666666667,D4,179274,Under_NDA,Chemistry,Chem,Chemistry,VANNES
575,AAPOLY5772,BESANCON,NA,FRANCE,2014,42.766798941799,D4,270119,Under_NDA,Chemistry,Chem,Chemistry,BESANCON
576,AAPOLY7138,METZ,NA,FRANCE,2014,50.6325396825397,D4,653583,Under_NDA,Chemistry,Chem,Chemistry,METZ
577,AAPOLY8143,TROYES,NA,FRANCE,2014,18.2123015873016,D4,190768,Under_NDA,Chemistry,Chem,Chemistry,TROYES
578,AAPOLY8270,VILLEFRANCHE-SUR-SAONE,NA,FRANCE,2014,1.16666666666667,D4,156090,Under_NDA,Chemistry,Chem,Chemistry,NA
579,AAPOLY5529,AIMARGUES,NA,FRANCE,2014,0.854166666666667,D4,95845,NA,Chemistry,Chem,Chemistry,NA
580,AAPOLY5649,AURILLAC,NA,FRANCE,2014,0.166666666666667,D4,47264,Under_NDA,Chemistry,Chem,Chemistry,AURILLAC
581,AAPOLY8210,VERDUN,NA,FRANCE,2014,0,D4,36803,NA,Chemistry,Chem,Chemistry,VERDUN
582,AAPOLY7200,MONTBELIARD,NA,FRANCE,2014,1.41666666666667,D4,245982,Under_NDA,Chemistry,Chem,Chemistry,MONTBELIARD
583,AAPOLY7240,MONTLUCON,NA,FRANCE,2014,0.333333333333333,D4,116063,NA,Chemistry,Chem,Chemistry,MONTLUCON
584,AAPOLY5809,BLOIS,NA,FRANCE,2014,4.74166666666667,D4,173987,Under_NDA,Chemistry,Chem,Chemistry,BLOIS
585,AAPOLY6283,DIEPPE,NA,FRANCE,2014,0.25,D4,117026,NA,Chemistry,Chem,Chemistry,DIEPPE
586,AAPOLY6087,CHATEAU-THIERRY,NA,FRANCE,2014,0,D4,40396,NA,Chemistry,Chem,Chemistry,C-THIERRY
587,AAPOLY6122,CHOLET,NA,FRANCE,2014,0.25,D4,143707,Under_NDA,Chemistry,Chem,Chemistry,NA
588,AAPOLY7814,SAINT-MALO,NA,FRANCE,2014,0.25,D4,177074,Under_NDA,Chemistry,Chem,Chemistry,NA
589,AALIGNE6551,GUERET,NA,FRANCE,2014,0,D4,17002,NA,Chemistry,Chem,Chemistry,GUERET
590,AALIGNE7527,PROVINS,NA,FRANCE,2014,0.166666666666667,D4,17016,NA,Chemistry,Chem,Chemistry,PROVINS
591,AAPOLY5599,ARLES,NA,FRANCE,2014,0,D4,182788,Under_NDA,Chemistry,Chem,Chemistry,ARLES
592,AAPOLY7723,SAINT-ETIENNE,NA,FRANCE,2014,67.8444444444444,D4,846494,Under_NDA,Chemistry,Chem,Chemistry,ST-ETIENNE
593,AAPOLY5778,BETHUNE,NA,FRANCE,2014,5.01346153846154,D4,528617,Under_NDA,Chemistry,Chem,Chemistry,NA
594,AAPOLY5924,BURE,NA,FRANCE,2014,0,D4,115848,Under_NDA,Chemistry,Chem,Chemistry,BURE
595,AAPOLY7992,SENS,NA,FRANCE,2014,0,D4,52846,Under_NDA,Chemistry,Chem,Chemistry,NA
596,AAPOLY5539,AJACCIO,NA,FRANCE,2014,1.45,D4,102435,Under_NDA,Chemistry,Chem,Chemistry,NA
597,AAPOLY6436,FOUGERES,NA,FRANCE,2014,1.08333333333333,D4,267216,Under_NDA,Chemistry,Chem,Chemistry,NA
598,AAPOLY8251,VILLAINES-LA-JUHEL,NA,FRANCE,2014,2.66666666666667,D4,85630,Under_NDA,Chemistry,Chem,Chemistry,NA
599,AAPOLY6319,DURY-LES-AMIENS,NA,FRANCE,2014,34.7984126984127,D4,359527,Under_NDA,Chemistry,Chem,Chemistry,AMIENS
600,AAPOLY6107,CHERBOURG,NA,FRANCE,2014,0.666666666666667,D4,92350,Under_NDA,Chemistry,Chem,Chemistry,CHERBOURG
601,AAPOLY7474,POITIERS,NA,FRANCE,2014,77.3166666666666,D4,329874,Under_NDA,Chemistry,Chem,Chemistry,POITIERS
602,AALIGNE5530,AINAY-LE-CHATEAU,NA,FRANCE,2014,0,D4,13364,NA,Chemistry,Chem,Chemistry,NA
603,AAPOLY7846,SAINT-NAZAIRE,NA,FRANCE,2014,10.5166666666667,D4,288551,Under_NDA,Chemistry,Chem,Chemistry,NA
604,AAPOLY7598,ROANNE,NA,FRANCE,2014,0,D4,194126,Under_NDA,Chemistry,Chem,Chemistry,NA
605,AAPOLY6861,LE-HAVRE,NA,FRANCE,2014,16.1166666666667,D4,430780,Under_NDA,Chemistry,Chem,Chemistry,LE-HAVRE
606,AALIGNE6092,CHATILLON-SUR-SEINE,NA,FRANCE,2014,0,D4,5578,NA,Chemistry,Chem,Chemistry,NA
607,AAPOLY7438,PIERRELATTE,NA,FRANCE,2014,0.583333333333333,D4,177936,Under_NDA,Chemistry,Chem,Chemistry,NA
608,AAPOLY6315,DUNKERQUE,NA,FRANCE,2014,7.81111111111111,D4,492191,Under_NDA,Chemistry,Chem,Chemistry,DUNKERQUE
609,AAPOLY8148,UGINE,NA,FRANCE,2014,0.666666666666667,D4,46478,NA,Chemistry,Chem,Chemistry,NA
610,AAPOLY5882,BREST,NA,FRANCE,2014,32.0708333333333,D4,364018,Under_NDA,Chemistry,Chem,Chemistry,BREST
611,AAPOLY8342,WIMEREUX,NA,FRANCE,2014,0.541666666666667,D4,203409,Under_NDA,Chemistry,Chem,Chemistry,WIMEREUX
612,AAPOLY8116,TOURS,NA,FRANCE,2014,32.2650793650794,D4,488045,Under_NDA,Chemistry,Chem,Chemistry,TOURS
613,AAPOLY5861,BOURGES,NA,FRANCE,2014,1.83333333333333,D4,188912,Under_NDA,Chemistry,Chem,Chemistry,BOURGES
614,AAPOLY6286,DIJON,NA,FRANCE,2014,71.4638888888889,D4,430526,Under_NDA,Chemistry,Chem,Chemistry,DIJON
615,AAPOLY5666,AVIGNON,NA,FRANCE,2014,68.8805555555556,D4,996258,Under_NDA,Chemistry,Chem,Chemistry,AVIGNON
616,AAPOLY5567,ANGOULEME,NA,FRANCE,2014,0,D4,219580,Under_NDA,Chemistry,Chem,Chemistry,ANGOULEME
617,AAPOLY7418,PERPIGNAN,NA,FRANCE,2014,6.975,D4,443138,Under_NDA,Chemistry,Chem,Chemistry,PERPIGNAN
618,AAPOLY7396,PAPEETE,POLYNESIA,FRANCE,2014,0.611111111111111,D4,200714,NA,Chemistry,Chem,Chemistry,PAPEETE
619,AAPOLY6109,CHESSENAZ,NA,FRANCE,2014,0,D4,65128,NA,Chemistry,Chem,Chemistry,NA
620,AALIGNE7057,MAMOUDZOU,MAYOTTE,FRANCE,2014,0,D4,58197,NA,Chemistry,Chem,Chemistry,NA
621,AAPOLY6946,LIBOURNE,NA,FRANCE,2014,0.25,D4,259718,Under_NDA,Chemistry,Chem,Chemistry,NA
622,AAPOLY5862,BOURGOIN-JALLIEU,NA,FRANCE,2014,0.444444444444444,D4,151389,NA,Chemistry,Chem,Chemistry,NA
623,AAPOLY5741,BEAUVAIS,NA,FRANCE,2014,1.33333333333333,D4,187149,NA,Chemistry,Chem,Chemistry,NA
624,AAPOLY7858,SAINT-PAUL-LES-DURANCE,NA,FRANCE,2014,19.0888888888889,D4,253921,NA,Chemistry,Chem,Chemistry,NA
625,AAPOLY7195,MONTAUBAN,NA,FRANCE,2014,0.166666666666667,D4,178037,Under_NDA,Chemistry,Chem,Chemistry,NA
626,AAPOLY6598,HIRSON,NA,FRANCE,2014,0,D4,37159,NA,Chemistry,Chem,Chemistry,NA
627,AAPOLY7415,PERIGUEUX,NA,FRANCE,2014,0,D4,176953,Under_NDA,Chemistry,Chem,Chemistry,NA
628,AAPOLY6405,FLERS,NA,FRANCE,2014,0,D4,25298,NA,Chemistry,Chem,Chemistry,FLERS
629,AAPOLY5840,BORDES-DE-RIVIERE,NA,FRANCE,2014,2.79166666666667,D4,50856,NA,Chemistry,Chem,Chemistry,NA
630,AAPOLY7463,PLOUFRAGAN,NA,FRANCE,2014,0.891666666666667,D4,226259,Under_NDA,Chemistry,Chem,Chemistry,NA
631,AAPOLY5566,ANGLET,NA,FRANCE,2014,0.666666666666667,D4,230734,Under_NDA,Chemistry,Chem,Chemistry,NA
632,AAPOLY7569,REIMS,NA,FRANCE,2014,53.7022186147186,D4,352920,Under_NDA,Chemistry,Chem,Chemistry,REIMS
633,AAPOLY7755,SAINT-GIRONS,NA,FRANCE,2014,0.25,D4,110032,NA,Chemistry,Chem,Chemistry,ST-GIRONS
634,AAPOLY6836,LE-BOURGET-DU-LAC,NA,FRANCE,2014,17.2308531746032,D4,560793,Under_NDA,Chemistry,Chem,Chemistry,NA
635,AAPOLY7321,NOGENT-SUR-VERNISSON,NA,FRANCE,2014,1.25,D4,200529,Under_NDA,Chemistry,Chem,Chemistry,NA
636,AAPOLY7808,SAINT-LO,NA,FRANCE,2014,0.5,D4,152094,Under_NDA,Chemistry,Chem,Chemistry,ST-LO
637,AAPOLY1823,MONS,NA,FRANCE,2014,72.3440476190476,D4,417750,Under_NDA,Chemistry,Chem,Chemistry,MONS
638,AAPOLY6143,CLUNY,NA,FRANCE,2014,1.70833333333333,D4,31027,NA,Chemistry,Chem,Chemistry,CLUNY
639,AAPOLY7309,NEVERS,NA,FRANCE,2014,3.75,D4,114608,Under_NDA,Chemistry,Chem,Chemistry,NA
640,AAPOLY7601,RODEZ,NA,FRANCE,2014,0,D4,72035,Under_NDA,Chemistry,Chem,Chemistry,RODEZ
641,AALIGNE6704,LA-FLECHE,NA,FRANCE,2014,0,D4,31923,NA,Chemistry,Chem,Chemistry,NA
642,AAPOLY5903,BRIVE,NA,FRANCE,2014,0.166666666666667,D4,221713,Under_NDA,Chemistry,Chem,Chemistry,BRIVE
643,AAPOLY6467,GAP,NA,FRANCE,2014,0,D4,96236,Under_NDA,Chemistry,Chem,Chemistry,GAP
644,AAPOLY6270,DAX,NA,FRANCE,2014,0.125,D4,40771,Under_NDA,Chemistry,Chem,Chemistry,DAX
645,AAPOLY5634,AUCH,NA,FRANCE,2014,0,D4,64882,NA,Chemistry,Chem,Chemistry,AUCH
646,AALIGNE5857,BOURBON-LANCY,NA,FRANCE,2014,0,D4,27910,NA,Chemistry,Chem,Chemistry,NA
647,AAPOLY6808,LAVAL,NA,FRANCE,2014,0.083333333333333,D4,152824,Under_NDA,Chemistry,Chem,Chemistry,NA
648,AAPOLY6195,CORTE,NA,FRANCE,2014,2.5,D4,54885,Under_NDA,Chemistry,Chem,Chemistry,CORTE
649,AAPOLY6867,LE-MANS,NA,FRANCE,2014,43.4845238095238,D4,325734,Under_NDA,Chemistry,Chem,Chemistry,LE-MANS
650,AALIGNE6615,ILE-DYEU,NA,FRANCE,2014,0,D4,36604,NA,Chemistry,Chem,Chemistry,NA
651,AAPOLY6758,LAON,NA,FRANCE,2014,0,D4,157704,Under_NDA,Chemistry,Chem,Chemistry,LAON
652,AAPOLY6982,LODEVE,NA,FRANCE,2014,0,D4,119672,NA,Chemistry,Chem,Chemistry,NA
653,AAPOLY5762,BERCK-SUR-MER,NA,FRANCE,2014,0,D4,130530,Under_NDA,Chemistry,Chem,Chemistry,NA
654,AAPOLY5860,BOURG-EN-BRESSE,NA,FRANCE,2014,1.25,D4,395100,Under_NDA,Chemistry,Chem,Chemistry,NA
655,AAPOLY7213,MONTENDRE,NA,FRANCE,2014,0,D4,61413,Under_NDA,Chemistry,Chem,Chemistry,MONTENDRE
656,AAPOLY6095,CHAUMONT,NA,FRANCE,2014,0.333333333333333,D4,57501,NA,Chemistry,Chem,Chemistry,NA
657,AAPOLY7983,SELESTAT,NA,FRANCE,2014,0.833333333333333,D4,167316,NA,Chemistry,Chem,Chemistry,NA
658,AAPOLY7375,OTTERSWILLER,NA,FRANCE,2014,0,D4,204865,NA,Chemistry,Chem,Chemistry,NA
659,AAPOLY7987,SEMUR-EN-AUXOIS,NA,FRANCE,2014,0,D4,34134,NA,Chemistry,Chem,Chemistry,NA
660,AAPOLY5669,AVOINE,NA,FRANCE,2014,0,D4,74299,Under_NDA,Chemistry,Chem,Chemistry,NA
661,AAPOLY8167,VALENCE,NA,FRANCE,2014,1.825,D4,370287,Under_NDA,Chemistry,Chem,Chemistry,VALENCE
662,AAPOLY5523,AGEN,NA,FRANCE,2014,0,D4,210430,Under_NDA,Chemistry,Chem,Chemistry,AGEN
663,AAPOLY7493,PONTIVY,NA,FRANCE,2014,1.5,D4,30941,NA,Chemistry,Chem,Chemistry,PONTIVY
664,AAPOLY5933,CAEN,NA,FRANCE,2014,80.977380952381,D4,487039,Under_NDA,Chemistry,Chem,Chemistry,CAEN
665,AAPOLY7294,NARBONNE,NA,FRANCE,2014,2.20833333333333,D4,279142,Under_NDA,Chemistry,Chem,Chemistry,NA
666,AAPOLY6069,CHASSENEUIL,NA,FRANCE,2014,1.5,D4,136864,Under_NDA,Chemistry,Chem,Chemistry,NA
667,AAPOLY8089,THONON-LES-BAINS,NA,FRANCE,2014,4.02222222222222,D4,316631,Under_NDA,Chemistry,Chem,Chemistry,THONON
668,AAPOLY6739,LA-MONTAGNE,NA,FRANCE,2014,0.125,D4,47802,NA,Chemistry,Chem,Chemistry,NA
669,AALIGNE7156,MILLAU,NA,FRANCE,2014,0,D4,34146,NA,Chemistry,Chem,Chemistry,NA
670,AAPOLY7778,SAINT-JEAN-DE-MAURIENNE,NA,FRANCE,2014,0,D4,81832,NA,Chemistry,Chem,Chemistry,NA
671,AAPOLY5892,BRIANCON,NA,FRANCE,2014,0,D4,25738,NA,Chemistry,Chem,Chemistry,BRIANCON
672,AAPOLY6340,EPINAL,NA,FRANCE,2014,13.925,D4,284253,Under_NDA,Chemistry,Chem,Chemistry,EPINAL
673,AAPOLY6073,CHATEAUBRIANT,NA,FRANCE,2014,0,D4,90337,NA,Chemistry,Chem,Chemistry,NA
674,AD3577,NICE,NA,FRANCE,2014,82.4769704433497,D4,1048483,Under_NDA,Chemistry,Chem,Chemistry,NICE
675,AD3481,LYON,NA,FRANCE,2014,426.629365079365,D4,1500500,Under_NDA,Chemistry,Chem,Chemistry,LYON
676,AD3840,TOULOUSE,NA,FRANCE,2014,292.004407166907,D4,1063522,Under_NDA,Chemistry,Chem,Chemistry,TOULOUSE
677,AD3549,MONTPELLIER,NA,FRANCE,2014,220.10873015873,D4,633120,Under_NDA,Chemistry,Chem,Chemistry,MONTPELLIER
678,AD3822,STRASBOURG,NA,FRANCE,2014,298.291865079365,D4,543091,Under_NDA,Chemistry,Chem,Chemistry,STRASBOURG
679,AD3567,NANTES,NA,FRANCE,2014,142.330717893218,D4,939511,Under_NDA,Chemistry,Chem,Chemistry,NANTES
680,AD3013,ANNECY-LE-VIEUX,NA,FRANCE,2014,6,D4,95347,Under_NDA,Chemistry,Chem,Chemistry,ANNECY
681,AD3460,LILLE,NA,FRANCE,2014,229.23253968254,D4,1592649,Under_NDA,Chemistry,Chem,Chemistry,LILLE
682,AD3661,RENNES,NA,FRANCE,2014,224.647619047619,D4,475799,Under_NDA,Chemistry,Chem,Chemistry,RENNES
683,AD3213,CLERMONT-FERRAND,NA,FRANCE,2014,65.4901811151811,D4,540657,Under_NDA,Chemistry,Chem,Chemistry,CLERMONT
684,AD9124,VANDOEUVRE-LES-NANCY,NA,FRANCE,2014,159.283766233766,D4,478500,Under_NDA,Chemistry,Chem,Chemistry,NANCY
685,AD3612,PARIS,NA,FRANCE,2014,1516.23275298775,D4,9441671,Under_NDA,Chemistry,Chem,Chemistry,PARIS
686,AD3502,MARSEILLE-AIX,NA,FRANCE,2014,212.101424963925,D4,1552528,Under_NDA,Chemistry,Chem,Chemistry,MARSEILLE-AIX
687,AD3116,BORDEAUX,NA,FRANCE,2014,285.024537037037,D4,941261,Under_NDA,Chemistry,Chem,Chemistry,BORDEAUX
688,AD3328,GRENOBLE,NA,FRANCE,2014,514.610155122655,D4,493238,Under_NDA,Chemistry,Chem,Chemistry,GRENOBLE
689,AAPOINT8268,VILLEFRANCHE-DE-ROUERGUE,NA,FRANCE,2014,0,D5,11712,NA,Physics,Phys,Physics,NA
690,AAPOLY7393,PAMIERS,NA,FRANCE,2014,0.1,D5,64312,NA,Physics,Phys,Physics,PAMIERS
691,AAPOLY5592,ARGENTAN,NA,FRANCE,2014,0,D5,20458,NA,Physics,Phys,Physics,NA
692,AAPOLY7284,MULHOUSE,NA,FRANCE,2014,49.9932575518517,D5,646763,Under_NDA,Physics,Phys,Physics,MULHOUSE
693,AAPOLY7634,ROUEN,NA,FRANCE,2014,6.725,D5,826947,Under_NDA,Physics,Phys,Physics,ROUEN
694,AAPOLY7868,SAINT-PIERRE-LES-NEMOURS,NA,FRANCE,2014,0,D5,82607,NA,Physics,Phys,Physics,NA
695,AAPOLY6285,DIGNE-LES-BAINS,NA,FRANCE,2014,0.25,D5,36227,Under_NDA,Physics,Phys,Physics,DIGNE
696,AAPOLY8230,VESOUL,NA,FRANCE,2014,0,D5,27605,Under_NDA,Physics,Phys,Physics,VESOUL
697,AAPOLY7330,NOUMEA,NEW-CALEDONIA,FRANCE,2014,3,D5,175221.5,NA,Physics,Phys,Physics,NOUMEA
698,AAPOLY5967,CARCASSONNE,NA,FRANCE,2014,0,D5,205457,Under_NDA,Physics,Phys,Physics,CARCASSONNE
699,AAPOLY8303,VILLIERS-EN-BOIS,NA,FRANCE,2014,0,D5,186122,Under_NDA,Physics,Phys,Physics,NA
700,AAPOLY6426,FONT-ROMEU,NA,FRANCE,2014,4.73611111111111,D5,24782,NA,Physics,Phys,Physics,FT-ROMEU
701,AAPOLY7363,ORLEANS,NA,FRANCE,2014,53.0166666666667,D5,454695,Under_NDA,Physics,Phys,Physics,ORLEANS
702,AAPOLY7405,PAU,NA,FRANCE,2014,20.5166666666667,D5,433429,Under_NDA,Physics,Phys,Physics,PAU
703,AAPOLY5937,CAHORS,NA,FRANCE,2014,0,D5,73996,NA,Physics,Phys,Physics,CAHORS
704,AAPOLY10630,RHEINMUNSTER,NA,FRANCE,2014,0.916666666666667,D5,202077,NA,Physics,Phys,Physics,NA
705,AAPOLY6547,GUADELOUPE,NA,FRANCE,2014,0.5,D5,122919,NA,Physics,Phys,Physics,NA
706,AAPOLY7417,PERONNE,NA,FRANCE,2014,0,D5,101651,Under_NDA,Physics,Phys,Physics,PERONNE
707,AAPOLY6410,FLORAC,NA,FRANCE,2014,0.118300653594771,D5,24345,NA,Physics,Phys,Physics,FLORAC
708,AAPOLY6028,CHALONS-SUR-MARNE,NA,FRANCE,2014,1.66666666666667,D5,81127,Under_NDA,Physics,Phys,Physics,NA
709,AAPOLY6060,CHARLEVILLE-MEZIERES,NA,FRANCE,2014,0.166666666666667,D5,163942,Under_NDA,Physics,Phys,Physics,CHARLEVILLE
710,AAPOLY6794,LA-TREMBLADE,NA,FRANCE,2014,0,D5,129199,NA,Physics,Phys,Physics,NA
711,AAPOLY5713,BASTIA,NA,FRANCE,2014,0,D5,71038,Under_NDA,Physics,Phys,Physics,NA
712,AAPOLY7704,SAINT-DENIS,REUNION,FRANCE,2014,0.5,D5,626378,NA,Physics,Phys,Physics,NA
713,AAPOLY6748,LANGON,NA,FRANCE,2014,0,D5,55913,NA,Physics,Phys,Physics,NA
714,AAPOLY7206,MONT-DE-MARSAN,NA,FRANCE,2014,0.25,D5,151857,Under_NDA,Physics,Phys,Physics,NA
715,AAPOLY5541,ALBI,NA,FRANCE,2014,2.08333333333333,D5,276192,Under_NDA,Physics,Phys,Physics,ALBI
716,AAPOLY6895,LE-PUY-EN-VELAY,NA,FRANCE,2014,0,D5,94155,Under_NDA,Physics,Phys,Physics,LE-PUY
717,AAPOLY6444,FREJUS,NA,FRANCE,2014,0.583333333333333,D5,286102,Under_NDA,Physics,Phys,Physics,FREJUS
718,AAPOLY7244,MONTOLDRE,NA,FRANCE,2014,0.166666666666667,D5,163908,Under_NDA,Physics,Phys,Physics,NA
719,AAPOLY7524,PRIGONRIEUX,NA,FRANCE,2014,0,D5,74433,NA,Physics,Phys,Physics,NA
720,AAPOLY5545,ALES,NA,FRANCE,2014,1.16666666666667,D5,237989,Under_NDA,Physics,Phys,Physics,ALES
721,AAPOLY5657,AUXERRE,NA,FRANCE,2014,0.416666666666667,D5,115267,Under_NDA,Physics,Phys,Physics,AUXERRE
722,AAPOLY6957,LIMOGES,NA,FRANCE,2014,32.9575396825397,D5,343229,Under_NDA,Physics,Phys,Physics,LIMOGES
723,AAPOLY6264,DANGE-SAINT-ROMAIN,NA,FRANCE,2014,0,D5,52777,NA,Physics,Phys,Physics,NA
724,AAPOLY6780,LA-ROCHE-SUR-YON,NA,FRANCE,2014,0,D5,293960,Under_NDA,Physics,Phys,Physics,NA
725,AAPOLY6524,GRAMAT,NA,FRANCE,2014,8,D5,73840,NA,Physics,Phys,Physics,NA
726,AAPOLY7471,POINTE-A-PITRE,GUADELOUPE,FRANCE,2014,0.25,D5,284928,NA,Physics,Phys,Physics,NA
727,AAPOINT5559,ANCENIS,NA,FRANCE,2014,0,D5,7504,NA,Physics,Phys,Physics,NA
728,AAPOLY6753,LANNION,NA,FRANCE,2014,16.8761904761905,D5,220174,Under_NDA,Physics,Phys,Physics,LANNION
729,AAPOLY6329,EGLETONS,NA,FRANCE,2014,0,D5,55616,NA,Physics,Phys,Physics,NA
730,AAPOLY6166,COMPIEGNE,NA,FRANCE,2014,8.72090388940927,D5,530527,Under_NDA,Physics,Phys,Physics,COMPIEGNE
731,AAPOLY6370,EVREUX,NA,FRANCE,2014,0.708333333333333,D5,312640,Under_NDA,Physics,Phys,Physics,NA
732,AAPOLY7389,PAIMPONT,NA,FRANCE,2014,0.5,D5,205156,NA,Physics,Phys,Physics,NA
733,AAPOLY6777,LA-ROCHELLE,NA,FRANCE,2014,4.13888888888889,D5,344430,Under_NDA,Physics,Phys,Physics,LA-ROCHELLE
734,AAPOINT7567,REDON,NA,FRANCE,2014,0,D5,9306,NA,Physics,Phys,Physics,REDON
735,AAPOLY7004,LORIENT,NA,FRANCE,2014,3.22916666666667,D5,350305,Under_NDA,Physics,Phys,Physics,LORIENT
736,AAPOLY8106,TOULON,NA,FRANCE,2014,18.0995879120879,D5,613853,Under_NDA,Physics,Phys,Physics,TOULON
737,AAPOLY6851,LE-CREUSOT,NA,FRANCE,2014,3.5,D5,258996,Under_NDA,Physics,Phys,Physics,NA
738,AAPOLY5884,BRETENIERES,NA,FRANCE,2014,0.25,D5,106831,Under_NDA,Physics,Phys,Physics,NA
739,AAPOLY5565,ANGERS,NA,FRANCE,2014,25.8638888888889,D5,421122,Under_NDA,Physics,Phys,Physics,ANGERS
740,AAPOLY8026,SOMAIN,NA,FRANCE,2014,0,D5,200786,NA,Physics,Phys,Physics,NA
741,AAPOLY7890,SAINT-SATURNIN,NA,FRANCE,2014,0,D5,17154,NA,Physics,Phys,Physics,NA
742,AAPOLY8253,VILLARCEAUX,NA,FRANCE,2014,0.416666666666667,D5,216779,Under_NDA,Physics,Phys,Physics,NA
743,AAPOLY7546,QUIMPER,NA,FRANCE,2014,0,D5,262877,Under_NDA,Physics,Phys,Physics,QUIMPER
744,AAPOLY6720,LAIGLE,NA,FRANCE,2014,0,D5,86361,NA,Physics,Phys,Physics,NA
745,AALIGNE6005,CAYENNE,GUIANA,FRANCE,2014,0,D5,87960,NA,Physics,Phys,Physics,CAYENNE
746,AAPOLY8181,VANNES,NA,FRANCE,2014,0.533333333333333,D5,179274,Under_NDA,Physics,Phys,Physics,VANNES
747,AAPOLY5772,BESANCON,NA,FRANCE,2014,80.5488095238095,D5,270119,Under_NDA,Physics,Phys,Physics,BESANCON
748,AAPOLY7138,METZ,NA,FRANCE,2014,43.7829365079365,D5,653583,Under_NDA,Physics,Phys,Physics,METZ
749,AAPOLY8143,TROYES,NA,FRANCE,2014,13.2888888888889,D5,190768,Under_NDA,Physics,Phys,Physics,TROYES
750,AAPOLY8270,VILLEFRANCHE-SUR-SAONE,NA,FRANCE,2014,0.666666666666667,D5,156090,Under_NDA,Physics,Phys,Physics,NA
751,AAPOLY5529,AIMARGUES,NA,FRANCE,2014,0.125,D5,95845,NA,Physics,Phys,Physics,NA
752,AAPOLY5649,AURILLAC,NA,FRANCE,2014,0,D5,47264,Under_NDA,Physics,Phys,Physics,AURILLAC
753,AAPOLY8210,VERDUN,NA,FRANCE,2014,0,D5,36803,NA,Physics,Phys,Physics,VERDUN
754,AAPOLY7200,MONTBELIARD,NA,FRANCE,2014,0.416666666666667,D5,245982,Under_NDA,Physics,Phys,Physics,MONTBELIARD
755,AAPOLY7240,MONTLUCON,NA,FRANCE,2014,0.25,D5,116063,NA,Physics,Phys,Physics,MONTLUCON
756,AAPOLY5809,BLOIS,NA,FRANCE,2014,2.70833333333333,D5,173987,Under_NDA,Physics,Phys,Physics,BLOIS
757,AAPOLY6283,DIEPPE,NA,FRANCE,2014,0,D5,117026,NA,Physics,Phys,Physics,DIEPPE
758,AAPOLY6087,CHATEAU-THIERRY,NA,FRANCE,2014,0,D5,40396,NA,Physics,Phys,Physics,C-THIERRY
759,AAPOLY6122,CHOLET,NA,FRANCE,2014,0,D5,143707,Under_NDA,Physics,Phys,Physics,NA
760,AAPOLY7814,SAINT-MALO,NA,FRANCE,2014,0.5,D5,177074,Under_NDA,Physics,Phys,Physics,NA
761,AALIGNE6551,GUERET,NA,FRANCE,2014,0,D5,17002,NA,Physics,Phys,Physics,GUERET
762,AALIGNE7527,PROVINS,NA,FRANCE,2014,0,D5,17016,NA,Physics,Phys,Physics,PROVINS
763,AAPOLY5599,ARLES,NA,FRANCE,2014,0.25,D5,182788,Under_NDA,Physics,Phys,Physics,ARLES
764,AAPOLY7723,SAINT-ETIENNE,NA,FRANCE,2014,74.0861111111111,D5,846494,Under_NDA,Physics,Phys,Physics,ST-ETIENNE
765,AAPOLY5778,BETHUNE,NA,FRANCE,2014,2.29166666666667,D5,528617,Under_NDA,Physics,Phys,Physics,NA
766,AAPOLY5924,BURE,NA,FRANCE,2014,0,D5,115848,Under_NDA,Physics,Phys,Physics,BURE
767,AAPOLY7992,SENS,NA,FRANCE,2014,0,D5,52846,Under_NDA,Physics,Phys,Physics,NA
768,AAPOLY5539,AJACCIO,NA,FRANCE,2014,0.5,D5,102435,Under_NDA,Physics,Phys,Physics,NA
769,AAPOLY6436,FOUGERES,NA,FRANCE,2014,0,D5,267216,Under_NDA,Physics,Phys,Physics,NA
770,AAPOLY8251,VILLAINES-LA-JUHEL,NA,FRANCE,2014,0.416666666666667,D5,85630,Under_NDA,Physics,Phys,Physics,NA
